cytokine,ID,sex,group,day,value,LOD,fold_change_baseline,NHP,virus
TGFbeta,BC116A,M,10 Mosquitos,28,26.46,3.3,0.643952299829642,Cyno,Dengue virus
TGFbeta,CP60,F,1 Mosquito,28,231.79,3.3,1.75147347740668,Cyno,Dengue virus
TGFbeta,FR423A,M,10 Mosquitos,28,85.1,3.3,0.955535593981585,Cyno,Dengue virus
TGFbeta,SB395,F,10 Mosquitos,28,120.06,3.3,0.861757105943152,Cyno,Dengue virus
TGFbeta,FR469A,M,1 Mosquito,28,89.3,3.3,0.354393205809985,Cyno,Dengue virus
TGFbeta,SB393,M,1 Mosquito,28,63.98,3.3,1.04252892292651,Cyno,Dengue virus
TGFbeta,FR840,F,10 Mosquitos,28,76.04,3.3,1.11511951899105,Cyno,Dengue virus
TGFbeta,UG171,F,Control,28,91.71,3.3,1.10387578237843,Cyno,Dengue virus
TGFbeta,NV259,F,Control,28,95.01,3.3,0.966432712847116,Cyno,Dengue virus
TGFbeta,NV289,M,Control,28,55.69,3.3,0.747416454167226,Cyno,Dengue virus
TGFbeta,BC167,F,10 Mosquitos,28,108.23,3.3,0.793591435694383,Cyno,Dengue virus
TNF.alpha,CP60,F,1 Mosquito,28,20.58,14.2,1.15488215488215,Cyno,Dengue virus
TNF.alpha,UG171,F,Control,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,BC116A,M,10 Mosquitos,28,14.2,14.2,0.974605353466026,Cyno,Dengue virus
TNF.alpha,NV259,F,Control,28,14.2,14.2,1,Cyno,Dengue virus
TNF.alpha,BC407,F,1 Mosquito,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,SB393,M,1 Mosquito,28,16.79,14.2,1.03705991352687,Cyno,Dengue virus
TNF.alpha,FR423A,M,10 Mosquitos,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,FR469A,M,1 Mosquito,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,SB395,F,10 Mosquitos,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,UG253A,M,Control,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,NV289,M,Control,28,15.78,14.2,0.924970691676436,Cyno,Dengue virus
TNF.alpha,FR840,F,10 Mosquitos,28,14.2,14.2,NA,Cyno,Dengue virus
TNF.alpha,BC167,F,10 Mosquitos,28,14.2,14.2,NA,Cyno,Dengue virus
VEGF,BC407,F,1 Mosquito,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,UG253A,M,Control,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR840,F,10 Mosquitos,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,UG171,F,Control,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,BC167,F,10 Mosquitos,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,SB395,F,10 Mosquitos,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,CP60,F,1 Mosquito,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,NV259,F,Control,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR423A,M,10 Mosquitos,28,1.35,1.35,1,Cyno,Dengue virus
VEGF,BC116A,M,10 Mosquitos,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,SB393,M,1 Mosquito,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,FR469A,M,1 Mosquito,28,1.35,1.35,NA,Cyno,Dengue virus
VEGF,NV289,M,Control,28,1.35,1.35,NA,Cyno,Dengue virus
EGF,5910,F,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Dengue virus
EGF,6541,M,Control,-7,3.29,3.29,1,Squirrel,Dengue virus
EGF,6552,M,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Dengue virus
EGF,6242,F,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Dengue virus
EGF,6321,M,Control,-7,3.29,3.29,1,Squirrel,Dengue virus
EGF,6401,M,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Dengue virus
EGF,4872,F,10 Mosquitos,-7,25.65,3.29,1,Squirrel,Dengue virus
EGF,5045,F,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Dengue virus
EGF,6363,M,10 Mosquitos,-7,3.29,3.29,NA,Squirrel,Dengue virus
EGF,6314,M,10 Mosquitos,-7,502.98,3.29,1,Squirrel,Dengue virus
EGF,4516,F,10 Mosquitos,-7,112.69,3.29,1,Squirrel,Dengue virus
EGF,6519,M,10 Mosquitos,-7,56.1,3.29,1,Squirrel,Dengue virus
Eotaxin,6314,M,10 Mosquitos,-7,37.51,2.39,1,Squirrel,Dengue virus
Eotaxin,4872,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,6519,M,10 Mosquitos,-7,24.01,2.39,1,Squirrel,Dengue virus
Eotaxin,6401,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,4516,F,10 Mosquitos,-7,21.38,2.39,1,Squirrel,Dengue virus
Eotaxin,6363,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,6552,M,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,5045,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,5910,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,6242,F,10 Mosquitos,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,6321,M,Control,-7,2.39,2.39,NA,Squirrel,Dengue virus
Eotaxin,6541,M,Control,-7,2.39,2.39,NA,Squirrel,Dengue virus
G.CSF,6401,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6314,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,4872,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,4516,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6519,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6363,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,5045,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6552,M,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6541,M,Control,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6242,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,6321,M,Control,-7,113.59,113.59,NA,Squirrel,Dengue virus
G.CSF,5910,F,10 Mosquitos,-7,113.59,113.59,NA,Squirrel,Dengue virus
GM.CSF,6314,M,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,6519,M,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,5045,F,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,4872,F,10 Mosquitos,-7,25.01,17,1,Squirrel,Dengue virus
GM.CSF,6242,F,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,4516,F,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,6363,M,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,6401,M,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,5910,F,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,6552,M,10 Mosquitos,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,6541,M,Control,-7,17,17,NA,Squirrel,Dengue virus
GM.CSF,6321,M,Control,-7,17,17,NA,Squirrel,Dengue virus
HGF,4872,F,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,6401,M,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,6363,M,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,6552,M,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,6242,F,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,5910,F,10 Mosquitos,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,6314,M,10 Mosquitos,-7,3290.52,70.66,1,Squirrel,Dengue virus
HGF,6541,M,Control,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,5045,F,10 Mosquitos,-7,398.94,70.66,1,Squirrel,Dengue virus
HGF,6321,M,Control,-7,70.66,70.66,NA,Squirrel,Dengue virus
HGF,6519,M,10 Mosquitos,-7,6260.63,70.66,1,Squirrel,Dengue virus
HGF,4516,F,10 Mosquitos,-7,4591.62,70.66,1,Squirrel,Dengue virus
I.TAC,4872,F,10 Mosquitos,-7,49.7,32.04,1,Squirrel,Dengue virus
I.TAC,6401,M,10 Mosquitos,-7,72.04,32.04,1,Squirrel,Dengue virus
I.TAC,5045,F,10 Mosquitos,-7,67.41,32.04,1,Squirrel,Dengue virus
I.TAC,6363,M,10 Mosquitos,-7,34.02,32.04,1,Squirrel,Dengue virus
I.TAC,6314,M,10 Mosquitos,-7,61.19,32.04,1,Squirrel,Dengue virus
I.TAC,6552,M,10 Mosquitos,-7,32.04,32.04,1,Squirrel,Dengue virus
I.TAC,6321,M,Control,-7,50.1,32.04,1,Squirrel,Dengue virus
I.TAC,6519,M,10 Mosquitos,-7,50.86,32.04,1,Squirrel,Dengue virus
I.TAC,6242,F,10 Mosquitos,-7,32.04,32.04,1,Squirrel,Dengue virus
I.TAC,4516,F,10 Mosquitos,-7,40.9,32.04,1,Squirrel,Dengue virus
I.TAC,6541,M,Control,-7,36.12,32.04,1,Squirrel,Dengue virus
I.TAC,5910,F,10 Mosquitos,-7,32.04,32.04,NA,Squirrel,Dengue virus
IFN.g,4872,F,10 Mosquitos,-7,137.56,15.43,1,Squirrel,Dengue virus
IFN.g,6401,M,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,6363,M,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,6552,M,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,6321,M,Control,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,6541,M,Control,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,5910,F,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,6314,M,10 Mosquitos,-7,6824.55,15.43,1,Squirrel,Dengue virus
IFN.g,6242,F,10 Mosquitos,-7,15.43,15.43,NA,Squirrel,Dengue virus
IFN.g,5045,F,10 Mosquitos,-7,112.68,15.43,1,Squirrel,Dengue virus
IFN.g,6519,M,10 Mosquitos,-7,1085.07,15.43,1,Squirrel,Dengue virus
IFN.g,4516,F,10 Mosquitos,-7,842.94,15.43,1,Squirrel,Dengue virus
IL.10,6314,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6519,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,4872,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6242,F,10 Mosquitos,-7,13.64,13.57,1,Squirrel,Dengue virus
IL.10,4516,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6541,M,Control,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6401,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,5910,F,10 Mosquitos,-7,13.57,13.57,1,Squirrel,Dengue virus
IL.10,5045,F,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6552,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6321,M,Control,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.10,6363,M,10 Mosquitos,-7,13.57,13.57,NA,Squirrel,Dengue virus
IL.12,6242,F,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,5910,F,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,6314,M,10 Mosquitos,-7,2204.71,110.63,1,Squirrel,Dengue virus
IL.12,4872,F,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,6552,M,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,6363,M,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,6541,M,Control,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,6519,M,10 Mosquitos,-7,2646.42,110.63,1,Squirrel,Dengue virus
IL.12,6401,M,10 Mosquitos,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,6321,M,Control,-7,110.63,110.63,NA,Squirrel,Dengue virus
IL.12,5045,F,10 Mosquitos,-7,211.74,110.63,1,Squirrel,Dengue virus
IL.12,4516,F,10 Mosquitos,-7,1129.93,110.63,1,Squirrel,Dengue virus
IL.15,6321,M,Control,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,6242,F,10 Mosquitos,-7,178.76,76.04,1,Squirrel,Dengue virus
IL.15,5910,F,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,6541,M,Control,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,4872,F,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,6552,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,6363,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,6401,M,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.15,5045,F,10 Mosquitos,-7,76.04,76.04,1,Squirrel,Dengue virus
IL.15,6314,M,10 Mosquitos,-7,4481.65,76.04,1,Squirrel,Dengue virus
IL.15,6519,M,10 Mosquitos,-7,941.86,76.04,1,Squirrel,Dengue virus
IL.15,4516,F,10 Mosquitos,-7,76.04,76.04,NA,Squirrel,Dengue virus
IL.17,6314,M,10 Mosquitos,-7,75.16,31.32,1,Squirrel,Dengue virus
IL.17,6321,M,Control,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,6519,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,4516,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,6401,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,6541,M,Control,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,4872,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,5045,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,6242,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,6363,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,6552,M,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.17,5910,F,10 Mosquitos,-7,31.32,31.32,NA,Squirrel,Dengue virus
IL.1B,4872,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6401,M,10 Mosquitos,-7,12.14,12.14,1,Squirrel,Dengue virus
IL.1B,6552,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6363,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6314,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6242,F,10 Mosquitos,-7,135.26,12.14,1,Squirrel,Dengue virus
IL.1B,6519,M,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,5910,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6321,M,Control,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,4516,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,6541,M,Control,-7,12.14,12.14,NA,Squirrel,Dengue virus
IL.1B,5045,F,10 Mosquitos,-7,12.14,12.14,NA,Squirrel,Dengue virus
